annee,codsem,codfil,codniv,typjour,heure,codpro,codmat
2024/2025,S251124-011224,RES,02,Jeudi,13,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,RES,02,Jeudi,14,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,RES,02,Jeudi,15,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,RES,02,Jeudi,16,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,RES,02,Lundi,08,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,RES,02,Lundi,09,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,RES,02,Lundi,10,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,RES,02,Lundi,11,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,RES,02,Lundi,13,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,RES,02,Lundi,14,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,RES,02,Lundi,15,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,RES,02,Lundi,16,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,RES,02,Mardi,08,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mardi,09,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mardi,10,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mardi,11,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mardi,13,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mardi,14,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mardi,15,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mardi,16,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mercredi,08,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mercredi,09,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mercredi,10,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mercredi,11,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mercredi,13,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mercredi,14,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mercredi,15,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Mercredi,16,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Vendredi,08,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Vendredi,09,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Vendredi,10,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Vendredi,11,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Vendredi,13,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Vendredi,14,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Vendredi,15,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,RES,02,Vendredi,16,JOKAMGA,PROPAONDE
2024/2025,S251124-011224,SIN,01,Jeudi,08,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Jeudi,09,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Jeudi,10,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Jeudi,11,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Jeudi,13,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Jeudi,14,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Jeudi,15,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Jeudi,16,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Lundi,08,JOTINTCHOU,ANTPHYSOC
2024/2025,S251124-011224,SIN,01,Lundi,09,JOTINTCHOU,ANTPHYSOC
2024/2025,S251124-011224,SIN,01,Lundi,10,JOTINTCHOU,ANTPHYSOC
2024/2025,S251124-011224,SIN,01,Lundi,11,JOTINTCHOU,ANTPHYSOC
2024/2025,S251124-011224,SIN,01,Lundi,13,DENIMENI,INFORMATI
2024/2025,S251124-011224,SIN,01,Lundi,14,DENIMENI,INFORMATI
2024/2025,S251124-011224,SIN,01,Lundi,15,DENIMENI,INFORMATI
2024/2025,S251124-011224,SIN,01,Lundi,16,DENIMENI,INFORMATI
2024/2025,S251124-011224,SIN,01,Vendredi,08,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Vendredi,09,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Vendredi,10,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Vendredi,11,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Vendredi,13,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Vendredi,14,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Vendredi,15,BEKENFACK,CONTHESCI
2024/2025,S251124-011224,SIN,01,Vendredi,16,BEKENFACK,CONTHESCI
2025/2026,S260126-010226,BAT,01,Jeudi,08,FRLENOU,DESSIBASE
2025/2026,S260126-010226,BAT,01,Jeudi,09,FRLENOU,DESSIBASE
2025/2026,S260126-010226,BAT,01,Jeudi,10,FRLENOU,DESSIBASE
2025/2026,S260126-010226,BAT,01,Jeudi,11,FRLENOU,DESSIBASE
2025/2026,S260126-010226,BAT,01,Jeudi,13,FRLENOU,DESSIBASE
2025/2026,S260126-010226,BAT,01,Jeudi,14,FRLENOU,DESSIBASE
2025/2026,S260126-010226,BAT,01,Jeudi,15,FRLENOU,DESSIBASE
2025/2026,S260126-010226,BAT,01,Jeudi,16,FRLENOU,DESSIBASE
2025/2026,S260126-010226,BAT,01,Lundi,08,CHBRUKO,TECHNINFC
2025/2026,S260126-010226,BAT,01,Lundi,09,CHBRUKO,TECHNINFC
2025/2026,S260126-010226,BAT,01,Lundi,10,CHBRUKO,TECHNINFC
2025/2026,S260126-010226,BAT,01,Lundi,11,CHBRUKO,TECHNINFC
2025/2026,S260126-010226,BAT,01,Lundi,13,ANMEGNE,DESSIBASE
2025/2026,S260126-010226,BAT,01,Lundi,14,ANMEGNE,DESSIBASE
2025/2026,S260126-010226,BAT,01,Lundi,15,ANMEGNE,DESSIBASE
2025/2026,S260126-010226,BAT,01,Lundi,16,ANMEGNE,DESSIBASE
2025/2026,S260126-010226,BAT,01,Mardi,08,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,BAT,01,Mardi,09,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,BAT,01,Mardi,10,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,BAT,01,Mardi,11,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,BAT,01,Mardi,13,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,BAT,01,Mardi,14,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,BAT,01,Mardi,15,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,BAT,01,Mardi,16,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,BCI,03,Jeudi,08,NAMBALIDAM,GEOINGTOP
2025/2026,S260126-010226,BCI,03,Jeudi,09,NAMBALIDAM,GEOINGTOP
2025/2026,S260126-010226,BCI,03,Jeudi,10,NAMBALIDAM,GEOINGTOP
2025/2026,S260126-010226,BCI,03,Jeudi,11,NAMBALIDAM,GEOINGTOP
2025/2026,S260126-010226,BCI,03,Mercredi,08,KUFOTSO,MATECONST
2025/2026,S260126-010226,BCI,03,Mercredi,09,KUFOTSO,MATECONST
2025/2026,S260126-010226,BCI,03,Mercredi,10,KUFOTSO,MATECONST
2025/2026,S260126-010226,BCI,03,Mercredi,11,KUFOTSO,MATECONST
2025/2026,S260126-010226,BCI,03,Mercredi,13,NAMBALIDAM,GEOINGTOP
2025/2026,S260126-010226,BCI,03,Mercredi,14,NAMBALIDAM,GEOINGTOP
2025/2026,S260126-010226,BCI,03,Mercredi,15,NAMBALIDAM,GEOINGTOP
2025/2026,S260126-010226,BCI,03,Mercredi,16,NAMBALIDAM,GEOINGTOP
2025/2026,S260126-010226,BCI,03,Vendredi,13,ACLADJOU,MECMILCON
2025/2026,S260126-010226,BCI,03,Vendredi,14,ACLADJOU,MECMILCON
2025/2026,S260126-010226,BCI,03,Vendredi,15,ACLADJOU,MECMILCON
2025/2026,S260126-010226,BCI,03,Vendredi,16,ACLADJOU,MECMILCON
2025/2026,S260126-010226,BST,01,Jeudi,08,DENDIFON,DESIGNTEC
2025/2026,S260126-010226,BST,01,Jeudi,09,DENDIFON,DESIGNTEC
2025/2026,S260126-010226,BST,01,Jeudi,10,DENDIFON,DESIGNTEC
2025/2026,S260126-010226,BST,01,Jeudi,11,DENDIFON,DESIGNTEC
2025/2026,S260126-010226,BST,01,Lundi,13,AUTCHENTE,RESISMTER
2025/2026,S260126-010226,BST,01,Lundi,14,AUTCHENTE,RESISMTER
2025/2026,S260126-010226,BST,01,Lundi,15,AUTCHENTE,RESISMTER
2025/2026,S260126-010226,BST,01,Lundi,16,AUTCHENTE,RESISMTER
2025/2026,S260126-010226,BST,01,Mardi,08,DENDIFON,ORGOFWORK
2025/2026,S260126-010226,BST,01,Mardi,09,DENDIFON,ORGOFWORK
2025/2026,S260126-010226,BST,01,Mardi,10,DENDIFON,ORGOFWORK
2025/2026,S260126-010226,BST,01,Mardi,11,DENDIFON,ORGOFWORK
2025/2026,S260126-010226,BST,01,Mardi,13,DENDIFON,DESIGNTEC
2025/2026,S260126-010226,BST,01,Mardi,14,DENDIFON,DESIGNTEC
2025/2026,S260126-010226,BST,01,Mardi,15,DENDIFON,DESIGNTEC
2025/2026,S260126-010226,BST,01,Mardi,16,DENDIFON,DESIGNTEC
2025/2026,S260126-010226,BTSET,01,Jeudi,08,ROMASSOG,SCHEMAELE
2025/2026,S260126-010226,BTSET,01,Jeudi,09,ROMASSOG,SCHEMAELE
2025/2026,S260126-010226,BTSET,01,Jeudi,10,ROMASSOG,SCHEMAELE
2025/2026,S260126-010226,BTSET,01,Jeudi,11,ROMASSOG,SCHEMAELE
2025/2026,S260126-010226,BTSET,01,Lundi,08,CHBRUKO,INFORGEN1
2025/2026,S260126-010226,BTSET,01,Lundi,09,CHBRUKO,INFORGEN1
2025/2026,S260126-010226,BTSET,01,Lundi,10,CHBRUKO,INFORGEN1
2025/2026,S260126-010226,BTSET,01,Lundi,11,CHBRUKO,INFORGEN1
2025/2026,S260126-010226,BTSET,01,Mardi,08,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,BTSET,01,Mardi,09,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,BTSET,01,Mardi,10,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,BTSET,01,Mardi,11,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,BTSET,01,Mardi,13,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,BTSET,01,Mardi,14,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,BTSET,01,Mardi,15,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,BTSET,01,Mardi,16,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,BTSET,01,Vendredi,08,ROMASSOG,SCHEMAELE
2025/2026,S260126-010226,BTSET,01,Vendredi,09,ROMASSOG,SCHEMAELE
2025/2026,S260126-010226,BTSET,01,Vendredi,10,ROMASSOG,SCHEMAELE
2025/2026,S260126-010226,BTSET,01,Vendredi,11,ROMASSOG,SCHEMAELE
2025/2026,S260126-010226,BTSET,01,Vendredi,13,ROMASSOG,SCHEMAELE
2025/2026,S260126-010226,BTSET,01,Vendredi,14,ROMASSOG,SCHEMAELE
2025/2026,S260126-010226,BTSET,01,Vendredi,15,ROMASSOG,SCHEMAELE
2025/2026,S260126-010226,BTSET,01,Vendredi,16,ROMASSOG,SCHEMAELE
2025/2026,S260126-010226,BTSET,02,Jeudi,13,ROMASSOG,MACHIELEC
2025/2026,S260126-010226,BTSET,02,Jeudi,14,ROMASSOG,MACHIELEC
2025/2026,S260126-010226,BTSET,02,Jeudi,15,ROMASSOG,MACHIELEC
2025/2026,S260126-010226,BTSET,02,Jeudi,16,ROMASSOG,MACHIELEC
2025/2026,S260126-010226,BTSET,02,Mardi,08,JOKAMGA,MATMATIQ3
2025/2026,S260126-010226,BTSET,02,Mardi,09,JOKAMGA,MATMATIQ3
2025/2026,S260126-010226,BTSET,02,Mardi,10,JOKAMGA,MATMATIQ3
2025/2026,S260126-010226,BTSET,02,Mardi,11,JOKAMGA,MATMATIQ3
2025/2026,S260126-010226,BTSET,02,Mercredi,08,FRMBA,COMDONNEE
2025/2026,S260126-010226,BTSET,02,Mercredi,09,FRMBA,COMDONNEE
2025/2026,S260126-010226,BTSET,02,Mercredi,10,FRMBA,COMDONNEE
2025/2026,S260126-010226,BTSET,02,Mercredi,11,FRMBA,COMDONNEE
2025/2026,S260126-010226,BTSET,02,Mercredi,13,FRMBA,COMDONNEE
2025/2026,S260126-010226,BTSET,02,Mercredi,14,FRMBA,COMDONNEE
2025/2026,S260126-010226,BTSET,02,Mercredi,15,FRMBA,COMDONNEE
2025/2026,S260126-010226,BTSET,02,Mercredi,16,FRMBA,COMDONNEE
2025/2026,S260126-010226,BTSET,02,Samedi,08,ROMASSOG,TPMACELE2
2025/2026,S260126-010226,BTSET,02,Samedi,09,ROMASSOG,TPMACELE2
2025/2026,S260126-010226,BTSET,02,Samedi,10,ROMASSOG,TPMACELE2
2025/2026,S260126-010226,BTSET,02,Samedi,11,ROMASSOG,TPMACELE2
2025/2026,S260126-010226,BTSET,02,Vendredi,08,FRMBA,ASSERVISS
2025/2026,S260126-010226,BTSET,02,Vendredi,09,FRMBA,ASSERVISS
2025/2026,S260126-010226,BTSET,02,Vendredi,10,FRMBA,ASSERVISS
2025/2026,S260126-010226,BTSET,02,Vendredi,11,FRMBA,ASSERVISS
2025/2026,S260126-010226,BTSET,02,Vendredi,13,FRMBA,ASSERVISS
2025/2026,S260126-010226,BTSET,02,Vendredi,14,FRMBA,ASSERVISS
2025/2026,S260126-010226,BTSET,02,Vendredi,15,FRMBA,ASSERVISS
2025/2026,S260126-010226,BTSET,02,Vendredi,16,FRMBA,ASSERVISS
2025/2026,S260126-010226,CFPACB,01,Jeudi,08,FOWAFFO,MATHAPPLI
2025/2026,S260126-010226,CFPACB,01,Jeudi,09,FOWAFFO,MATHAPPLI
2025/2026,S260126-010226,CFPACB,01,Jeudi,10,FOWAFFO,MATHAPPLI
2025/2026,S260126-010226,CFPACB,01,Jeudi,11,FOWAFFO,MATHAPPLI
2025/2026,S260126-010226,CFPACB,01,Mardi,08,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPACB,01,Mardi,09,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPACB,01,Mardi,10,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPACB,01,Mardi,11,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPACB,01,Mardi,13,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACB,01,Mardi,14,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACB,01,Mardi,15,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACB,01,Mardi,16,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACB,01,Mercredi,13,NAMBALIDAM,ANTPHYSOC
2025/2026,S260126-010226,CFPACB,01,Mercredi,14,NAMBALIDAM,ANTPHYSOC
2025/2026,S260126-010226,CFPACB,01,Mercredi,15,NAMBALIDAM,ANTPHYSOC
2025/2026,S260126-010226,CFPACB,01,Mercredi,16,NAMBALIDAM,ANTPHYSOC
2025/2026,S260126-010226,CFPACB,01,Vendredi,13,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACB,01,Vendredi,14,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACB,01,Vendredi,15,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACB,01,Vendredi,16,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACM,01,Jeudi,08,FOWAFFO,MATHAPPLI
2025/2026,S260126-010226,CFPACM,01,Jeudi,09,FOWAFFO,MATHAPPLI
2025/2026,S260126-010226,CFPACM,01,Jeudi,10,FOWAFFO,MATHAPPLI
2025/2026,S260126-010226,CFPACM,01,Jeudi,11,FOWAFFO,MATHAPPLI
2025/2026,S260126-010226,CFPACM,01,Mardi,08,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPACM,01,Mardi,09,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPACM,01,Mardi,10,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPACM,01,Mardi,11,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPACM,01,Mardi,13,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACM,01,Mardi,14,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACM,01,Mardi,15,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACM,01,Mardi,16,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACM,01,Mercredi,13,NAMBALIDAM,ANTPHYSOC
2025/2026,S260126-010226,CFPACM,01,Mercredi,14,NAMBALIDAM,ANTPHYSOC
2025/2026,S260126-010226,CFPACM,01,Mercredi,15,NAMBALIDAM,ANTPHYSOC
2025/2026,S260126-010226,CFPACM,01,Mercredi,16,NAMBALIDAM,ANTPHYSOC
2025/2026,S260126-010226,CFPACM,01,Vendredi,13,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACM,01,Vendredi,14,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACM,01,Vendredi,15,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPACM,01,Vendredi,16,FREDA,PUESOIAPP
2025/2026,S260126-010226,CFPFCL,01,Jeudi,08,CHBRUKO,INFORMATI
2025/2026,S260126-010226,CFPFCL,01,Jeudi,09,CHBRUKO,INFORMATI
2025/2026,S260126-010226,CFPFCL,01,Jeudi,10,CHBRUKO,INFORMATI
2025/2026,S260126-010226,CFPFCL,01,Jeudi,11,CHBRUKO,INFORMATI
2025/2026,S260126-010226,CFPFCL,01,Jeudi,13,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Jeudi,14,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Jeudi,15,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Jeudi,16,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Lundi,08,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Lundi,09,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Lundi,10,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Lundi,11,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Lundi,13,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Lundi,14,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Lundi,15,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Lundi,16,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Mardi,08,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPFCL,01,Mardi,09,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPFCL,01,Mardi,10,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPFCL,01,Mardi,11,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPFCL,01,Mardi,13,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Mardi,14,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Mardi,15,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Mardi,16,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Mercredi,08,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Mercredi,09,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Mercredi,10,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Mercredi,11,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Mercredi,13,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Mercredi,14,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Mercredi,15,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Mercredi,16,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Vendredi,08,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Vendredi,09,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Vendredi,10,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Vendredi,11,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Vendredi,13,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Vendredi,14,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Vendredi,15,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPFCL,01,Vendredi,16,MADJONGOU,REMISEETN
2025/2026,S260126-010226,CFPISA,01,Jeudi,08,CHBRUKO,INFORMATI
2025/2026,S260126-010226,CFPISA,01,Jeudi,09,CHBRUKO,INFORMATI
2025/2026,S260126-010226,CFPISA,01,Jeudi,10,CHBRUKO,INFORMATI
2025/2026,S260126-010226,CFPISA,01,Jeudi,11,CHBRUKO,INFORMATI
2025/2026,S260126-010226,CFPISA,01,Jeudi,13,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Jeudi,14,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Jeudi,15,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Jeudi,16,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Lundi,08,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Lundi,09,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Lundi,10,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Lundi,11,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Lundi,13,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Lundi,14,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Lundi,15,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Lundi,16,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Mardi,08,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPISA,01,Mardi,09,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPISA,01,Mardi,10,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPISA,01,Mardi,11,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CFPISA,01,Mardi,13,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Mardi,14,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Mardi,15,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Mardi,16,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Mercredi,08,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Mercredi,09,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Mercredi,10,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Mercredi,11,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Mercredi,13,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Mercredi,14,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Mercredi,15,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Mercredi,16,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Vendredi,08,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Vendredi,09,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Vendredi,10,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CFPISA,01,Vendredi,11,ADMINISTR,TRAVPRA
2025/2026,S260126-010226,CGE,01,Jeudi,08,CHBRUKO,INFORGEN1
2025/2026,S260126-010226,CGE,01,Jeudi,09,CHBRUKO,INFORGEN1
2025/2026,S260126-010226,CGE,01,Jeudi,10,CHBRUKO,INFORGEN1
2025/2026,S260126-010226,CGE,01,Jeudi,11,CHBRUKO,INFORGEN1
2025/2026,S260126-010226,CGE,01,Mardi,08,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,CGE,01,Mardi,09,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,CGE,01,Mardi,10,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,CGE,01,Mardi,11,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,CGE,01,Mardi,13,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CGE,01,Mardi,14,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CGE,01,Mardi,15,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CGE,01,Mardi,16,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CGE,01,Vendredi,13,FOWAFFO,STATISTI1
2025/2026,S260126-010226,CGE,01,Vendredi,14,FOWAFFO,STATISTI1
2025/2026,S260126-010226,CGE,01,Vendredi,15,FOWAFFO,STATISTI1
2025/2026,S260126-010226,CGE,01,Vendredi,16,FOWAFFO,STATISTI1
2025/2026,S260126-010226,CHS,01,Jeudi,08,FRLENOU,DESSIBASE
2025/2026,S260126-010226,CHS,01,Jeudi,09,FRLENOU,DESSIBASE
2025/2026,S260126-010226,CHS,01,Jeudi,10,FRLENOU,DESSIBASE
2025/2026,S260126-010226,CHS,01,Jeudi,11,FRLENOU,DESSIBASE
2025/2026,S260126-010226,CHS,01,Jeudi,13,FRLENOU,DESSIBASE
2025/2026,S260126-010226,CHS,01,Jeudi,14,FRLENOU,DESSIBASE
2025/2026,S260126-010226,CHS,01,Jeudi,15,FRLENOU,DESSIBASE
2025/2026,S260126-010226,CHS,01,Jeudi,16,FRLENOU,DESSIBASE
2025/2026,S260126-010226,CHS,01,Lundi,08,CHBRUKO,TECHNINFC
2025/2026,S260126-010226,CHS,01,Lundi,09,CHBRUKO,TECHNINFC
2025/2026,S260126-010226,CHS,01,Lundi,10,CHBRUKO,TECHNINFC
2025/2026,S260126-010226,CHS,01,Lundi,11,CHBRUKO,TECHNINFC
2025/2026,S260126-010226,CHS,01,Lundi,13,KUFOTSO,STATIQUE
2025/2026,S260126-010226,CHS,01,Lundi,14,KUFOTSO,STATIQUE
2025/2026,S260126-010226,CHS,01,Lundi,15,KUFOTSO,STATIQUE
2025/2026,S260126-010226,CHS,01,Lundi,16,KUFOTSO,STATIQUE
2025/2026,S260126-010226,CHS,01,Mardi,08,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,CHS,01,Mardi,09,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,CHS,01,Mardi,10,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,CHS,01,Mardi,11,JOKAMGA,MATMATIQ1
2025/2026,S260126-010226,CHS,01,Mardi,13,XXSOUOP,ATELORIENT
2025/2026,S260126-010226,CHS,01,Mardi,14,XXSOUOP,ATELORIENT
