annee,codsem,codfil,codniv,typjour,fourche,heure,codpro,codmat,jour,codsal
2024/2025,S281024-031124,GTO,02,Jeudi,13H-17H,4,CHBRUKO,REDRAPSTA,04,ETA101
2024/2025,S281024-031124,GTO,02,Lundi,08H-12H,4,CLTIMENE,TELEDETE2,01,ETA401
2024/2025,S281024-031124,GTO,02,Lundi,13H-17H,4,CLTIMENE,TELEDETE2,01,ETA401
2024/2025,S281024-031124,GTO,02,Mardi,08H-12H,4,HUDJOMO,ECOORGENT,02,ETA201
2024/2025,S281024-031124,GTO,02,Mardi,13H-17H,4,STKAMSU,COMPTAANA,02,ETA203
2024/2025,S281024-031124,GTO,02,Mercredi,08H-12H,4,CLTIMENE,TELEDETE2,03,ETA401
2024/2025,S281024-031124,GTO,02,Mercredi,13H-17H,4,CLTIMENE,TELEDETE2,03,ETA401
2024/2025,S281024-031124,GTO,02,Vendredi,08H-12H,4,KUFOTSO,URBANISME,05,ETA301
2024/2025,S281024-031124,GTO,02,Vendredi,13H-17H,4,KUFOTSO,URBANISME,05,ETA301
2024/2025,S281024-031124,HNDET,01,Jeudi,08H-12H,4,FOWAFFO,MATMATICS,04,ETA101
2024/2025,S281024-031124,HNDET,01,Jeudi,13H-17H,4,YVFOTSO,CHEMISTRY,04,RDC05
2024/2025,S281024-031124,HNDET,01,Lundi,08H-12H,4,YVFOTSO,PHYSICS1,01,ETA204
2024/2025,S281024-031124,HNDET,01,Lundi,13H-17H,4,YVFOTSO,PHYSICS1,01,ETA204
2024/2025,S281024-031124,HNDET,01,Mardi,08H-12H,4,NJSONNE,COMPUTER,02,ETA103
2024/2025,S281024-031124,HNDET,01,Mardi,13H-17H,4,LEATANGANA,FRENCH,02,ETA301
2024/2025,S281024-031124,HNDET,01,Mercredi,08H-12H,4,YVFOTSO,CHEMISTRY,03,RDC05
2024/2025,S281024-031124,HNDET,01,Mercredi,13H-17H,4,AGNERRIS,LABORLAW,03,ETA402
2024/2025,S281024-031124,HNDET,01,Vendredi,08H-12H,4,FOWAFFO,MATMATICS,05,ETA102
2024/2025,S281024-031124,HNDET,01,Vendredi,13H-17H,4,NJSONNE,COMPUTER,05,ETA102
2024/2025,S281024-031124,HNDET,02,Jeudi,08H-12H,4,YVFOTSO,BASOFQUAL,04,ETA303
2024/2025,S281024-031124,HNDET,02,Jeudi,13H-17H,4,FOWAFFO,MATMATIC3,04,ETA301
2024/2025,S281024-031124,HNDET,02,Lundi,08H-12H,4,BIWALVEDE,ANADIGDAT,01,ETA202
2024/2025,S281024-031124,HNDET,02,Lundi,13H-17H,4,BIWALVEDE,ELESCHCOM,01,ETA403
2024/2025,S281024-031124,HNDET,02,Mardi,08H-12H,4,BIWALVEDE,ELESCHCOM,02,ETA403
2024/2025,S281024-031124,HNDET,02,Mardi,13H-17H,4,BIWALVEDE,ANADIGDAT,02,ETA202
2024/2025,S281024-031124,HNDET,02,Mercredi,08H-12H,4,AGNERRIS,ECONOMICS,03,RDC02
2024/2025,S281024-031124,HNDET,02,Mercredi,13H-17H,4,YVFOTSO,BASOFQUAL,03,ETA303
2024/2025,S281024-031124,HNDET,02,Samedi,08H-12H,4,BIWALVEDE,ELESCHCOM,06,ETA403
2024/2025,S281024-031124,HNDET,02,Vendredi,08H-12H,4,BIWALVEDE,ELESCHCOM,05,ETA403
2024/2025,S281024-031124,IGL,02,Jeudi,08H-12H,4,MOYEMELE,MATHGENE1,04,ETA302
2024/2025,S281024-031124,IGL,02,Jeudi,13H-17H,4,MEMBOND,MONTPROJT,04,RDC02
2024/2025,S281024-031124,IGL,02,Lundi,08H-12H,4,JOMBONDO,PROGRWEB2,01,ETA303
2024/2025,S281024-031124,IGL,02,Lundi,13H-17H,4,JOMBONDO,PROGRWEB2,01,ETA303
2024/2025,S281024-031124,IGL,02,Mardi,08H-12H,4,HUDJOMO,ECOORGENT,02,ETA201
2024/2025,S281024-031124,IGL,02,Mardi,13H-17H,4,STKAMSU,COMPTAANA,02,ETA203
2024/2025,S281024-031124,IGL,02,Mercredi,08H-12H,4,JOMBONDO,PROGRWEB2,03,ETA303
2024/2025,S281024-031124,IGL,02,Mercredi,13H-17H,4,JOKAMGA,RESEAUINF,03,ETA204
2024/2025,S281024-031124,IGL,02,Vendredi,08H-12H,4,MEMBOND,MONTPROJT,05,RDC02
2024/2025,S281024-031124,IGL,02,Vendredi,13H-17H,4,MEMBOND,MONTPROJT,05,RDC02
2024/2025,S281024-031124,IWD,02,Jeudi,08H-12H,4,JOMBONDO,DESGRAPH3,04,ETA102
2024/2025,S281024-031124,IWD,02,Jeudi,13H-17H,4,MEMBOND,MONTPROJT,04,RDC02
2024/2025,S281024-031124,IWD,02,Lundi,08H-12H,4,JOMBONDO,PROGRWEB2,01,ETA303
2024/2025,S281024-031124,IWD,02,Lundi,13H-17H,4,JOMBONDO,PROGRWEB2,01,ETA303
2024/2025,S281024-031124,IWD,02,Mardi,08H-12H,4,HUDJOMO,ECOORGENT,02,ETA201
2024/2025,S281024-031124,IWD,02,Mardi,13H-17H,4,STKAMSU,COMPTAANA,02,ETA203
2024/2025,S281024-031124,IWD,02,Mercredi,08H-12H,4,JOMBONDO,PROGRWEB2,03,ETA303
2024/2025,S281024-031124,IWD,02,Mercredi,13H-17H,4,JOMBONDO,DESGRAPH3,03,ETA102
2024/2025,S281024-031124,IWD,02,Vendredi,08H-12H,4,MEMBOND,MONTPROJT,05,RDC02
2024/2025,S281024-031124,IWD,02,Vendredi,13H-17H,4,MEMBOND,MONTPROJT,05,RDC02
2024/2025,S281024-031124,MEC,02,Jeudi,08H-12H,4,YVFOTSO,QHSE,04,ETA303
2024/2025,S281024-031124,MEC,02,Jeudi,13H-17H,4,FOWAFFO,ENGIMATH3,04,ETA301
2024/2025,S281024-031124,MEC,02,Lundi,08H-12H,4,STKAMSU,INTERSHIP,01,RDC02
2024/2025,S281024-031124,MEC,02,Lundi,13H-17H,4,DENIMENI,INTERSHIP,01,ETA301
2024/2025,S281024-031124,MEC,02,Mardi,08H-12H,4,HEMEVOGBI,STRENMAT2,02,ETA303
2024/2025,S281024-031124,MEC,02,Mardi,13H-17H,4,HEMEVOGBI,STRENMAT2,02,ETA303
2024/2025,S281024-031124,MEC,02,Mercredi,08H-12H,4,AGNERRIS,ECONOMICS,03,RDC02
2024/2025,S281024-031124,MEC,02,Mercredi,13H-17H,4,YVFOTSO,QHSE,03,ETA303
2024/2025,S281024-031124,MEC,02,Samedi,08H-12H,4,HEMEVOGBI,APPMECHA2,06,ETA202
2024/2025,S281024-031124,MEC,02,Samedi,13H-17H,4,HEMEVOGBI,APPMECHA2,06,ETA202
2024/2025,S281024-031124,MEC,02,Vendredi,08H-12H,4,HEMEVOGBI,APPMECHA2,05,ETA202
2024/2025,S281024-031124,MEC,02,Vendredi,13H-17H,4,HEMEVOGBI,APPMECHA2,05,ETA202
2024/2025,S281024-031124,MKA,02,Jeudi,08H-12H,4,MOYEMELE,MATHGENE1,04,ETA302
2024/2025,S281024-031124,MKA,02,Lundi,08H-12H,4,DJAMINE,THERMODIN,01,RDC04
2024/2025,S281024-031124,MKA,02,Lundi,13H-17H,4,DJAMINE,THERMODIN,01,RDC04
2024/2025,S281024-031124,MKA,02,Mardi,08H-12H,4,HUDJOMO,ECOORGENT,02,ETA201
2024/2025,S281024-031124,MKA,02,Mardi,13H-17H,4,STKAMSU,COMPTAANA,02,ETA203
2024/2025,S281024-031124,MKA,02,Mercredi,08H-12H,4,DENIMENI,REDRAPSTA,03,ETA103
2024/2025,S281024-031124,MKA,02,Mercredi,13H-17H,4,ZIKOM,MOTCOMINT,03,RDC05
2024/2025,S281024-031124,MKA,02,Vendredi,08H-12H,4,ACLADJOU,ELECTROME,05,ETA203
2024/2025,S281024-031124,MKA,02,Vendredi,13H-17H,4,ACLADJOU,ELECTROME,05,ETA203
2024/2025,S281024-031124,MLS,02,Jeudi,08H-12H,4,DENIMENI,INTERSHIP,04,ETA103
2024/2025,S281024-031124,MLS,02,Jeudi,13H-17H,4,RONSOM,GENBIOCHE,04,RDC04
2024/2025,S281024-031124,MLS,02,Lundi,08H-12H,4,DENIMENI,TECHNINFC,01,ETA103
2024/2025,S281024-031124,MLS,02,Lundi,13H-17H,4,DENIMENI,INTERSHIP,01,ETA301
2024/2025,S281024-031124,MLS,02,Mardi,08H-12H,4,DENIMENI,TECHNINFC,02,ETA102
2024/2025,S281024-031124,MLS,02,Mardi,13H-17H,4,DENIMENI,TECHNINFC,02,ETA101
2024/2025,S281024-031124,MLS,02,Mercredi,08H-12H,4,STKAMSU,TECHNINFC,03,ETA204
2024/2025,S281024-031124,MLS,02,Mercredi,13H-17H,4,RONSOM,GENBIOCHE,03,RDC04
2024/2025,S281024-031124,MLS,02,Samedi,13H-17H,4,RONSOM,GENBIOCHE,06,RDC04
2024/2025,S281024-031124,MLS,02,Vendredi,08H-12H,4,DASAIFA,BACTERIOL,05,RDC05
2024/2025,S281024-031124,MLS,02,Vendredi,13H-17H,4,DASAIFA,BACTERIOL,05,RDC05
2024/2025,S281024-031124,NUS,01,Jeudi,08H-12H,4,NJSONNE,COMPUTER,04,ETA403
2024/2025,S281024-031124,NUS,01,Jeudi,13H-17H,4,ZEEKINLEH,LIFECYCLE,04,ETA303
2024/2025,S281024-031124,NUS,01,Lundi,08H-12H,4,ZEEKINLEH,LIFECYCLE,01,ETA101
2024/2025,S281024-031124,NUS,01,Lundi,13H-17H,4,ZEEKINLEH,LIFECYCLE,01,ETA101
2024/2025,S281024-031124,NUS,01,Mardi,08H-12H,4,NJSONNE,COMPUTER,02,ETA103
2024/2025,S281024-031124,NUS,01,Mardi,13H-17H,4,LEATANGANA,FRENCH,02,ETA301
2024/2025,S281024-031124,NUS,01,Mercredi,13H-17H,4,AGNERRIS,LABORLAW,03,ETA402
2024/2025,S281024-031124,NUS,01,Vendredi,08H-12H,4,ZEEKINLEH,LIFECYCLE,05,ETA303
2024/2025,S281024-031124,NUS,01,Vendredi,13H-17H,4,NJSONNE,COMPUTER,05,ETA102
2024/2025,S281024-031124,NUS,02,Jeudi,08H-12H,4,ZEEKINLEH,GYNCOLCAR,04,ETA301
2024/2025,S281024-031124,NUS,02,Jeudi,13H-17H,4,MADZELAFEN,BREASTFEE,04,ETA401
2024/2025,S281024-031124,NUS,02,Lundi,08H-12H,4,DENIMENI,COMPUTRAI,01,ETA103
2024/2025,S281024-031124,NUS,02,Lundi,13H-17H,4,DENIMENI,INTERSHIP,01,ETA301
2024/2025,S281024-031124,NUS,02,Mardi,08H-12H,4,ZEEKINLEH,INTPARTU2,02,ETA402
2024/2025,S281024-031124,NUS,02,Mardi,13H-17H,4,ZIKOM,CAREINSUR,02,ETA102
2024/2025,S281024-031124,NUS,02,Mercredi,08H-12H,4,ZEEKINLEH,GYNCOLCAR,03,ETA301
2024/2025,S281024-031124,NUS,02,Vendredi,13H-17H,4,DENIMENI,INTERSHIP,05,ETA103
2024/2025,S281024-031124,NUS,03,Jeudi,08H-12H,4,MADZELAFEN,HOSPITMAN,04,ETA203
2024/2025,S281024-031124,NUS,03,Jeudi,13H-17H,4,STKAMSU,COMPUTRAI,04,ETA103
2024/2025,S281024-031124,NUS,03,Lundi,08H-12H,4,DENIMENI,COMPUTRAI,01,ETA103
2024/2025,S281024-031124,NUS,03,Mardi,08H-12H,4,ZIKOM,CCC,02,ETA401
2024/2025,S281024-031124,NUS,03,Mardi,13H-17H,4,NJSONNE,COMPUTER,02,ETA103
2024/2025,S281024-031124,NUS,03,Mercredi,08H-12H,4,ZIKOM,PERSONRES,03,ETA102
2024/2025,S281024-031124,NUS,03,Mercredi,13H-17H,4,STKAMSU,COMPUTRAI,03,ETA302
2024/2025,S281024-031124,NUS,03,Samedi,08H-12H,4,ZIKOM,CCC,06,ETA203
2024/2025,S281024-031124,NUS,03,Vendredi,13H-17H,4,DENIMENI,INTERSHIP,05,ETA103
2024/2025,S281024-031124,RES,02,Jeudi,08H-12H,4,MOYEMELE,MATHGENE1,04,ETA302
2024/2025,S281024-031124,RES,02,Jeudi,13H-17H,4,DENIMENI,AUTSERANN,04,RDC03
2024/2025,S281024-031124,RES,02,Mardi,08H-12H,4,HUDJOMO,ECOORGENT,02,ETA201
2024/2025,S281024-031124,RES,02,Mardi,13H-17H,4,STKAMSU,COMPTAANA,02,ETA203
2024/2025,S281024-031124,RES,02,Mercredi,08H-12H,4,JOKAMGA,MODNUMCOM,03,RDC04
2024/2025,S281024-031124,RES,02,Mercredi,13H-17H,4,DENIMENI,AUTSERANN,03,RDC03
2024/2025,S281024-031124,RES,02,Vendredi,08H-12H,4,DENIMENI,AUTSERANN,05,RDC03
2024/2025,S281024-031124,RES,02,Vendredi,13H-17H,4,JOKAMGA,MODNUMCOM,05,RDC04
2024/2025,S281024-031124,SFM,03,Jeudi,08H-12H,4,BEKENFACK,ANESTHESI,04,RDC04
2024/2025,S281024-031124,SFM,03,Jeudi,13H-17H,4,ISMBEMIN,ETHIQDEON,04,ETA403
2024/2025,S281024-031124,SFM,03,Lundi,08H-12H,4,CHBRUKO,INFORGEN1,01,ETA102
2024/2025,S281024-031124,SFM,03,Lundi,13H-17H,4,CHBRUKO,REDRAPSTA,01,ETA103
2024/2025,S281024-031124,SFM,03,Mardi,08H-12H,4,HUDJOMO,ECOORGENT,02,ETA201
2024/2025,S281024-031124,SFM,03,Mardi,13H-17H,4,ISMBEMIN,DROITCIVI,02,ETA403
2024/2025,S281024-031124,SFM,03,Mercredi,08H-12H,4,CHBRUKO,REDRAPSTA,03,RDC03
2024/2025,S281024-031124,SFM,03,Mercredi,13H-17H,4,JOTINTCHOU,PHARMACLI,03,ETA301
2024/2025,S281024-031124,SFM,03,Samedi,08H-12H,4,BEKENFACK,ANESTHESI,06,RDC04
2024/2025,S281024-031124,SFM,03,Vendredi,08H-12H,4,BEKENFACK,ANESTHESI,05,RDC04
2024/2025,S281024-031124,SFM,03,Vendredi,13H-17H,4,CHBRUKO,REDRAPSTA,05,RDC03
2024/2025,S281024-031124,SIN,01,Jeudi,08H-12H,4,HSBIBOUM,INFORGEN1,04,ETA204
2024/2025,S281024-031124,SIN,01,Jeudi,13H-17H,4,HSBIBOUM,INFORMATP,04,ETA201
2024/2025,S281024-031124,SIN,01,Lundi,08H-12H,4,METSASSE,SOINMEDEC,01,ETA301
2024/2025,S281024-031124,SIN,01,Lundi,13H-17H,4,HSBIBOUM,INFORMATP,01,ETA201
2024/2025,S281024-031124,SIN,01,Mardi,08H-12H,4,HSBIBOUM,INFORGEN1,02,ETA101
2024/2025,S281024-031124,SIN,01,Mardi,13H-17H,4,ISMBEMIN,DROITCIVI,02,ETA403
2024/2025,S281024-031124,SIN,01,Mercredi,08H-12H,4,HSBIBOUM,INFORGEN1,03,ETA101
2024/2025,S281024-031124,SIN,01,Mercredi,13H-17H,4,LEATANGANA,FRANCAIS2,03,ETA101
2024/2025,S281024-031124,SIN,01,Vendredi,08H-12H,4,HSBIBOUM,INFORGEN1,05,ETA201
2024/2025,S281024-031124,SIN,01,Vendredi,13H-17H,4,HSBIBOUM,INFORMATP,05,ETA402
2024/2025,S281024-031124,SIN,02,Jeudi,08H-12H,4,MAKAMGA,ALLARTSI2,04,ETA401
2024/2025,S281024-031124,SIN,02,Jeudi,13H-17H,4,BEKENFACK,PATINFPAR,04,ETA204
2024/2025,S281024-031124,SIN,02,Lundi,08H-12H,4,JOTINTCHOU,PHARMACLI,01,ETA203
2024/2025,S281024-031124,SIN,02,Lundi,13H-17H,4,METSASSE,SOINMEDEC,01,RDC05
2024/2025,S281024-031124,SIN,02,Mardi,08H-12H,4,HUDJOMO,ECOORGENT,02,ETA201
2024/2025,S281024-031124,SIN,02,Mardi,13H-17H,4,ISMBEMIN,DROITCIVI,02,ETA403
2024/2025,S281024-031124,SIN,02,Mercredi,08H-12H,4,JOTINTCHOU,PATHOCHIR,03,ETA403
2024/2025,S281024-031124,SIN,02,Mercredi,13H-17H,4,KEMAUKAM,PATPARSYS,03,ETA403
2024/2025,S281024-031124,SIN,02,Samedi,08H-12H,4,MAKAMGA,SOINGENIC,06,RDC03
2024/2025,S281024-031124,SIN,02,Vendredi,08H-12H,4,MAKAMGA,ALLARTSI2,05,ETA402
2024/2025,S281024-031124,SIN,02,Vendredi,13H-17H,4,BEKENFACK,PATINFLOC,05,ETA302
2024/2025,S281024-031124,SIN,03,Jeudi,08H-12H,4,KEMAUKAM,PROSANPRI,04,ETA402
2024/2025,S281024-031124,SIN,03,Jeudi,13H-17H,4,ISMBEMIN,ETHIQDEON,04,ETA403
2024/2025,S281024-031124,SIN,03,Lundi,08H-12H,4,CHBRUKO,INFORGEN1,01,ETA102
2024/2025,S281024-031124,SIN,03,Lundi,13H-17H,4,STKAMSU,REDRAPSTA,01,ETA402
2024/2025,S281024-031124,SIN,03,Mardi,08H-12H,4,HUDJOMO,ECOORGENT,02,ETA201
2024/2025,S281024-031124,SIN,03,Mardi,13H-17H,4,ISMBEMIN,EDUCIVETH,02,ETA403
2024/2025,S281024-031124,SIN,03,Mercredi,08H-12H,4,KEMAUKAM,PROSANPRI,03,ETA402
2024/2025,S281024-031124,SIN,03,Mercredi,13H-17H,4,JOTINTCHOU,PHARMACLI,03,ETA301
2024/2025,S281024-031124,SIN,03,Samedi,08H-12H,4,JOTINTCHOU,SURTHERAP,06,ETA301
2024/2025,S281024-031124,SIN,03,Vendredi,08H-12H,4,KEMAUKAM,SYSINFSAN,05,ETA204
2024/2025,S281024-031124,SIN,03,Vendredi,13H-17H,4,KEMAUKAM,SYSINFSAN,05,ETA403
2024/2025,S281024-031124,TLB,02,Jeudi,08H-12H,4,KEMAUKAM,PROSANPRI,04,ETA402
2024/2025,S281024-031124,TLB,02,Lundi,08H-12H,4,JOTINTCHOU,PHARMACLI,01,ETA203
2024/2025,S281024-031124,TLB,02,Lundi,13H-17H,4,ALHAPPY,ENTOMOL2,01,RDC03
2024/2025,S281024-031124,TLB,02,Mardi,08H-12H,4,HUDJOMO,ECOORGENT,02,ETA201
2024/2025,S281024-031124,TLB,02,Mardi,13H-17H,4,ISMBEMIN,DROITCIVI,02,ETA403
2024/2025,S281024-031124,TLB,02,Mercredi,08H-12H,4,KEMAUKAM,PROSANPRI,03,ETA402
2024/2025,S281024-031124,TLB,02,Mercredi,13H-17H,4,CHBRUKO,INFORGEN1,03,ETA103
2024/2025,S281024-031124,TLB,02,Samedi,08H-12H,4,ALHAPPY,BIOCHIMIE,06,ETA201
2024/2025,S281024-031124,TLB,02,Vendredi,08H-12H,4,ALHAPPY,ENTOMOL2,05,ETA401
2024/2025,S281024-031124,TLB,02,Vendredi,13H-17H,4,ALHAPPY,BIOCHIMIE,05,ETA201
2025/2026,S290925-051025,BTSET,02,Jeudi,08H-12H,4,DJFONOU,SCHEMAELE,04,B06
2025/2026,S290925-051025,BTSET,02,Jeudi,13H-17H,4,DJFONOU,SCHEMAELE,04,B06
2025/2026,S290925-051025,BTSET,02,Lundi,08H-12H,4,DJFONOU,SCHEMAELE,01,B06
2025/2026,S290925-051025,BTSET,02,Lundi,13H-17H,4,JOKAMGA,TRAVDIRIG,01,B07
2025/2026,S290925-051025,BTSET,02,Mardi,08H-12H,4,CHGOMA,PHYSIQUE3,02,B06
2025/2026,S290925-051025,BTSET,02,Mardi,13H-17H,4,CHGOMA,PHYSIQUE3,02,B06
2025/2026,S290925-051025,BTSET,02,Mercredi,08H-12H,4,ISMBEMIN,METHREDRS,03,A22
2025/2026,S290925-051025,BTSET,02,Mercredi,13H-17H,4,ISMBEMIN,METHREDRS,03,A22
2025/2026,S290925-051025,BTSET,02,Vendredi,08H-12H,4,CHGOMA,PHYSIQUE3,05,B01
2025/2026,S290925-051025,BTSET,02,Vendredi,13H-17H,4,CHGOMA,PHYSIQUE3,05,B01
2025/2026,S290925-051025,HNDET,02,Jeudi,08H-12H,4,YVFOTSO,PHYSICS3,04,A12
2025/2026,S290925-051025,HNDET,02,Jeudi,13H-17H,4,YVFOTSO,PHYSICS3,04,A12
2025/2026,S290925-051025,HNDET,02,Lundi,08H-12H,4,BIWALVEDE,SERVOING,01,A11
2025/2026,S290925-051025,HNDET,02,Lundi,13H-17H,4,CHBRUKO,TUTORIALS,01,A21
2025/2026,S290925-051025,HNDET,02,Mardi,08H-12H,4,HANGOMSI,CMPSCIENS,02,A31
2025/2026,S290925-051025,HNDET,02,Mardi,13H-17H,4,CHBRUKO,TUTORIALS,02,A22
2025/2026,S290925-051025,HNDET,02,Mercredi,08H-12H,4,HANGOMSI,CMPSCIENS,03,A31
2025/2026,S290925-051025,HNDET,02,Mercredi,13H-17H,4,FOWAFFO,MATMATIC3,03,A12
2025/2026,S290925-051025,HNDET,02,Samedi,08H-12H,4,NCMICHAEL,MEDICENGL,06,A11
2025/2026,S290925-051025,HNDET,02,Vendredi,08H-12H,4,DJFONOU,PRAWORAUT,05,A12
2025/2026,S290925-051025,HNDET,02,Vendredi,13H-17H,4,DJFONOU,PRAWORAUT,05,A12
2025/2026,S290925-051025,MLS,02,Jeudi,08H-12H,4,CATCHUENTE,BLOODTRAN,04,A11
2025/2026,S290925-051025,MLS,02,Jeudi,13H-17H,4,CATCHUENTE,BLOODTRAN,04,A11
2025/2026,S290925-051025,MLS,02,Lundi,08H-12H,4,CHBRUKO,PRAWORICT,01,A13
2025/2026,S290925-051025,MLS,02,Lundi,13H-17H,4,CHBRUKO,TUTORIALS,01,A21
2025/2026,S290925-051025,MLS,02,Mardi,08H-12H,4,CHBRUKO,TUTORIALS,02,A21
2025/2026,S290925-051025,MLS,02,Mardi,13H-17H,4,HANGOMSI,ICT,02,A12
2025/2026,S290925-051025,MLS,02,Mercredi,08H-12H,4,ZEEKINLEH,COMMUNITY,03,A12
2025/2026,S290925-051025,MLS,02,Mercredi,13H-17H,4,RONSOM,HEMATOLOG,03,A11
2025/2026,S290925-051025,MLS,02,Samedi,08H-12H,4,ZIKOM,MEDICENGL,06,A12
2025/2026,S290925-051025,MLS,02,Samedi,13H-17H,4,RONSOM,CLINHEMA1,06,A01
2025/2026,S290925-051025,MLS,02,Vendredi,08H-12H,4,FOWAFFO,APPLMATHS,05,A22
2025/2026,S290925-051025,MLS,02,Vendredi,13H-17H,4,FOWAFFO,APPLMATHS,05,A22
2025/2026,S290925-051025,NUS,02,Jeudi,08H-12H,4,CATCHUENTE,BLOODTRAN,04,A11
2025/2026,S290925-051025,NUS,02,Jeudi,13H-17H,4,CATCHUENTE,BLOODTRAN,04,A11
2025/2026,S290925-051025,NUS,02,Lundi,08H-12H,4,CHBRUKO,PRAWORICT,01,A13
2025/2026,S290925-051025,NUS,02,Lundi,13H-17H,4,CHBRUKO,TUTORIALS,01,A21
2025/2026,S290925-051025,NUS,02,Mardi,08H-12H,4,CHBRUKO,TUTORIALS,02,A21
2025/2026,S290925-051025,NUS,02,Mardi,13H-17H,4,HANGOMSI,ICT2,02,A11
2025/2026,S290925-051025,NUS,02,Mercredi,08H-12H,4,ZEEKINLEH,COMMUNITY,03,A12
2025/2026,S290925-051025,NUS,02,Mercredi,13H-17H,4,CHBRUKO,TUTORIALS,03,B04
2025/2026,S290925-051025,NUS,02,Samedi,08H-12H,4,NCMICHAEL,MEDICENGL,06,A11
2025/2026,S290925-051025,NUS,02,Vendredi,08H-12H,4,FOWAFFO,APPLMATHS,05,A22
2025/2026,S290925-051025,NUS,02,Vendredi,13H-17H,4,FOWAFFO,APPLMATHS,05,A22
2025/2026,S290925-051025,NUS,03,Jeudi,08H-12H,4,ZIKOM,SYSHEAINF,04,A22
2025/2026,S290925-051025,NUS,03,Jeudi,13H-17H,4,CHBRUKO,TUTORIALS,04,A23
2025/2026,S290925-051025,NUS,03,Lundi,08H-12H,4,ADMINISTRA,PROJECTS,01,A12
2025/2026,S290925-051025,NUS,03,Lundi,13H-17H,4,CHBRUKO,TUTORIALS,01,A21
2025/2026,S290925-051025,NUS,03,Mardi,08H-12H,4,ZEEKINLEH,ECONHEALT,02,A22
2025/2026,S290925-051025,NUS,03,Mardi,13H-17H,4,CHBRUKO,TUTORIALS,02,A21
2025/2026,S290925-051025,NUS,03,Mercredi,08H-12H,4,ZIKOM,PRIOHEATH,03,B10
2025/2026,S290925-051025,NUS,03,Mercredi,13H-17H,4,ZIKOM,PRIOHEATH,03,B10
2025/2026,S290925-051025,NUS,03,Samedi,08H-12H,4,CATCHUENTE,CBC3,06,A21
2025/2026,S290925-051025,NUS,03,Vendredi,08H-12H,4,CATCHUENTE,CBC3,05,A21
2025/2026,S290925-051025,NUS,03,Vendredi,13H-17H,4,CATCHUENTE,CBC3,05,A21
2025/2026,S290925-051025,SIN,02,Jeudi,08H-12H,4,THNGAKO,PATINFPAR,04,A13
2025/2026,S290925-051025,SIN,02,Jeudi,13H-17H,4,THNGAKO,PATINFPAR,04,A13
2025/2026,S290925-051025,SIN,02,Lundi,08H-12H,4,METSASSE,SOINFIANE,01,A22
2025/2026,S290925-051025,SIN,02,Lundi,13H-17H,4,MAKAMGA,SOININTRA,01,B11
2025/2026,S290925-051025,SIN,02,Mardi,08H-12H,4,MAKAMGA,SOININTRA,02,B08
2025/2026,S290925-051025,SIN,02,Mardi,13H-17H,4,MAKAMGA,SOININTRA,02,B08
2025/2026,S290925-051025,SIN,02,Mercredi,08H-12H,4,METSASSE,SOINFIANE,03,A11
2025/2026,S290925-051025,SIN,02,Mercredi,13H-17H,4,JOKAMGA,MATHMAAPP,03,B05
2025/2026,S290925-051025,SIN,02,Samedi,08H-12H,4,NCMICHAEL,MEDICENGL,06,A11
2025/2026,S290925-051025,SIN,02,Vendredi,08H-12H,4,JOKAMGA,MATHMAAPP,05,B11
2025/2026,S290925-051025,SIN,02,Vendredi,13H-17H,4,CHBRUKO,TECINFCOM3,05,A11
2025/2026,S290925-051025,SIN,03,Jeudi,08H-12H,4,METSASSE,PROSANPRI,04,A01
2025/2026,S290925-051025,SIN,03,Jeudi,13H-17H,4,METSASSE,PROSANPRI,04,A01
2025/2026,S290925-051025,SIN,03,Lundi,08H-12H,4,ALHAPPY,PHARMACLI,01,A31
2025/2026,S290925-051025,SIN,03,Lundi,13H-17H,4,ALHAPPY,PHARMACLI,01,A31
2025/2026,S290925-051025,SIN,03,Mardi,08H-12H,4,CHBRUKO,TECINFCOM4,02,A13
2025/2026,S290925-051025,SIN,03,Mardi,13H-17H,4,ADMINISTRA,TRAVDIRIG,02,A21
2025/2026,S290925-051025,SIN,03,Mercredi,08H-12H,4,ISMBEMIN,METREDMEM,03,A23
2025/2026,S290925-051025,SIN,03,Mercredi,13H-17H,4,ISMBEMIN,METREDMEM,03,A23
2025/2026,S290925-051025,SIN,03,Samedi,08H-12H,4,ALHAPPY,PHARMACLI,06,A31
2025/2026,S290925-051025,SIN,03,Vendredi,08H-12H,4,JOTINTCHOU,SYSINFSAN,05,A23
2025/2026,S290925-051025,SIN,03,Vendredi,13H-17H,4,JOTINTCHOU,SYSINFSAN,05,A23
2025/2026,S290925-051025,TLB,03,Jeudi,08H-12H,4,CHBRUKO,TECINFCOM4,04,A21
2025/2026,S290925-051025,TLB,03,Jeudi,13H-17H,4,ADMINISTRA,TRAVDIRIG,04,A21
2025/2026,S290925-051025,TLB,03,Lundi,08H-12H,4,THNGAKO,PARACLIN2,01,B10
2025/2026,S290925-051025,TLB,03,Lundi,13H-17H,4,THNGAKO,PARACLIN2,01,B10
2025/2026,S290925-051025,TLB,03,Mardi,08H-12H,4,THNGAKO,PARACLIN2,02,B10
2025/2026,S290925-051025,TLB,03,Mardi,13H-17H,4,THNGAKO,PARACLIN2,02,B10
2025/2026,S290925-051025,TLB,03,Mercredi,08H-12H,4,ISMBEMIN,METREDMEM,03,A21
2025/2026,S290925-051025,TLB,03,Mercredi,13H-17H,4,ISMBEMIN,METREDMEM,03,A21
